id,genre,track_name,artist_name,valence,energy
0vKaCkthxp7kQFFsZinMcb,metalcore,Reckless & Relentless,Asking Alexandria,0.0742,0.994
1USgrWktVFd6bZmEGiQX86,metalcore,The Reign,blessthefall,0.412,0.918
5xrPkz6VT1oBsKwvWjANoF,metalcore,"Even If You Win, You're Still A Rat",Architects,0.125,0.966
15zUfY9L1p7bN9JsgaTAP0,metalcore,Strife,Trivium,0.309,0.987
0dbryPSqnXujLvaP6mSusO,metalcore,Fast Forward to 2012,A Day To Remember,0.676,0.939
13D36vAQxgYzwK1qI3IVGr,metalcore,King for a Day (feat. Kellin Quinn),Pierce The Veil,0.455,0.963
79SJcJOUFhie4mnZEtPwQD,metalcore,Rise Inside,Killswitch Engage,0.236,0.961
1iXFvTPFvtXcgJNIJEC05w,minimal-techno,Leadbelly,Various Artists,0.313,0.548
4bI7xOz812L1tS3Fja56we,minimal-techno,Setsa,Dixon,0.477,0.376
4xPRxqV9qCVeKLQ31NxhYz,minimal-techno,Slap,UMEK,0.0321,0.698
6aDk7IziTPNKlGxQYRnnSL,minimal-techno,Ireland,Various Artists,0.239,0.854
6mjTzjzxp2wan8jSiU0Vak,minimal-techno,Caviar,Various Artists,0.395,0.408
2ffAqj1fC0UntGmG6Igk2b,minimal-techno,Als Gäbs Kein Morgen Mehr,Various Artists,0.517,0.396
52FUxLnTVTVordU3mM3XEI,minimal-techno,Face To Face / Confronted - Slam Paragraph Mix,Slam,0.485,0.669
2xYtD40Fn6x4Au3z4vcpAM,minimal-techno,Elastrik,Gaiser,0.962,0.776
5ZhTEMjyeOIaa1ny1HzI1R,minimal-techno,Inside Us,Various Artists,0.196,0.659
4FTzm4o8upNLcKWEJepLcl,minimal-techno,Continuous DJ Mix,Various Artists,0.217,0.57
4QylPpokypCmaiCecvfrIM,movies,There Are Worse Things I Could Do,Various Artists,0.164,0.249
3SVXhtxFCNJnA4MkWF7sJp,movies,There Is a Light That Never Goes Out,Various Artists,0.836,0.69
1ESq6IldgwqvAtHncjHyMt,movies,Test Drive,John Powell,0.258,0.574
3STYntspHbnCB1KQHEgNAl,movies,The Houses of Healing (feat. Liv Tyler),Various Artists,0.0358,0.0307
5kzPAQkx6FvyiWwtY6zA6A,movies,In The Air,Mac Miller,0.402,0.379
3O9zeBmAi5JRBMSpIQGx2v,movies,A View to a Kill,Duran Duran,0.778,0.814
0J9k0wj1CPpgC6dgHUASWr,movies,Duduk Of The North,The Lyndhurst Orchestra,0.0377,0.142
2zzUpZCsVZgA7S2cr6IFwp,movies,"Can't Slow Down - From ""Pride & Prejudice"" Soundtrack",Jean-Yves Thibaudet,0.964,0.096
6nkjQcHzY3A9kav7OYW0Ch,movies,Horn Of Plenty,James Newton Howard,0.261,0.602
1haQRuZnoggW6U6l5jFIj9,movies,"Reflection - From ""Mulan"" / Pop Version",Various Artists,0.248,0.226
1Tvx2wtedLW7R8KN8JjAkk,mpb,Faz Parte Do Meu Show,Cazuza,0.293,0.321
30SQCr1Iz6By3l2nlPDlEU,mpb,Vestido Estampado,Ana Carolina,0.331,0.355
6svLbrgArGrmY2YIb0WmUY,mpb,Tinindo Trincando,Novos Baianos,0.811,0.921
50Xi26HTAZRPiosBL5KOYD,mpb,Forasteiro,TIAGO IORC,0.655,0.647
27ORvmjCpkwAWgMJhLvnsW,mpb,Urubu Rei,Ana Cañas,0.243,0.62
2vCtOuMhpBtFPGiWCApObU,mpb,Girl You Move Me,Seu Jorge,0.642,0.552
512l9tXsgdeEE0OQWnscRQ,mpb,Triste É O Cara,Djavan,0.441,0.429
7yvJRDQn14svyzvRRO24Wc,mpb,O Nosso Amor A Gente Inventa (Estória Romântica),Cazuza,0.762,0.8
51QoocJkP2yIO7M2ws0VrV,mpb,Moreninha,Amado Batista,0.887,0.915
6iw0XGvbEy7QlMFqhszdXb,mpb,Little Boxes,Thais Gulin,0.653,0.233
2G8HhYKm5tuxW3HC7Mi5Ni,new-age,Planet,Kitaro,0.0377,0.178
15zUyQPa91SOSeBf3w4ofr,new-age,The Eyes Of Truth,Enigma,0.302,0.691
7BtTPMVANfpWv4r1YVx6Xk,new-age,When The Love Falls - Original,Yiruma,0.296,0.157
0ZQxMl95OVGtAWuGk3hB6q,new-age,Arinya,Enam,0.094,0.428
4Z5nS6xULYNrzJFbx1sft2,new-age,Lotus,Rolf Løvland,0.0395,0.233
46IsxHHp6DvcU4fE7Yx1WH,new-age,Well Balanced,Oliver Shanti & Friends,0.449,0.637
3bidbhpOYeV4knp8AIu8Xn,new-age,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,0.847,0.922
3OeszE42iVjHwaypQcQmcw,new-age,The Champions,ERA,0.199,0.464
5YNUF9XA2H4FyUUX391NDs,new-age,Silver Inches,Enya,0.529,0.283
41mdoloLSJVYqW8OPmv9IX,new-age,Vajra Guru Mantra,Various Artists,0.166,0.218
44cHg0JIrS144r7qLupD9o,new-release,Hollow,Tori Kelly,0.351,0.527
5BtwZ441YUmUFzNDItE5nI,new-release,Solid (feat. Babyface),Ty Dolla $ign,0.691,0.433
0375PEO6HIwCHx5Y2sowQm,new-release,Waste The Night,5 Seconds of Summer,0.323,0.904
2w1FUzusLkDiSXqpWNcnhR,new-release,Broke Me in Two,2001,0.864,0.804
5DNiREaQ1nrgi7Ckf8kuMP,new-release,Infinite High,Panama Wedding,0.875,0.882
6HtYcBQNHDfMBh50NZnjBp,new-release,Bad Idea,Sara Bareilles,0.787,0.889
1PhvTwusCB7hHCLrP8mrll,new-release,Wolfpack,TĀLĀ,0.403,0.497
4NtdkNudAf9vuF9zzpeJiL,new-release,Hot,POWERS,0.545,0.881
62WXjNnIqmHfcTIg6A2joZ,new-release,Instinct,RITUAL,0.236,0.494
0ENSn4fwAbCGeFGVUbXEU3,new-release,Hello,Adele,0.289,0.451
0oCPY5c9SJdvNryT9sj3R9,opera,"Andrea Chénier / Act 4: Vicino a te s'acqueta - Live At Central Park, New York/2011",Andrea Bocelli,0.103,0.337
59tep1m0w5T04FTjcfey3m,opera,"Rigoletto / Act III: ""La donna è mobile"" (Rigoletto)",Various Artists,0.24,0.11
1WmEC0afDTqApN9vkgvi9G,opera,The Prayer (with Charlotte Church),Josh Groban,0.152,0.351
2tZZK5ej44T8B41HZKXVCm,opera,"Parlami d'amore, Mariù - Live",José Carreras,0.206,0.242
6PZ4VOQLEJF7bS4XAKuq50,opera,"Puccini: La bohème, Act 1: ""O soave fanciulla"" (Rodolfo, Mimì)",Various Artists,0.0569,0.0831
0fZYwSz9sNajV5VBZjkAoq,opera,La Morte d'Abel: Quel buon pastor son io,Cecilia Bartoli,0.068,0.0704
0Pm4gdHlQVUKU1mFk3jAk9,opera,"Mignon (1997 Digital Remaster): Ah, pour ce soir...Je suis Titania (Polonaise)",Maria Callas,0.177,0.19
4iKq0oAbUc65WdJVZoY4TN,opera,"Don Giovanni: Don Giovanni, Overture",Various Artists,0.3,0.152
5CaGB8wxVWIsZSfkz9GmtD,opera,"Berenice: Cadrò, ma qual si mira",Cecilia Bartoli,0.549,0.468
2CDkkOzthVOQgZP5hClFm7,opera,"La traviata: Act II: Dammi to forza, o cielo!",Giuseppe Verdi,0.0393,0.1
2kJcFa6uOl0HVrMaOVUZvL,pagode,Dança Da Cordinha,É O Tchan,0.804,0.821
0PVMsVzYYzrkYXJiSgBJEk,pagode,Jura,Zeca Pagodinho,0.808,0.657
0dMpVku9uqZXrvPQqMwoeN,pagode,Tenta Perdoar,Raça Negra,0.456,0.718
5rON2f0dIS2OiDcUkNjCXi,pagode,Sai Pra Lá,Rodriguinho,0.894,0.815
2yy0nRXmd5aIGuNNZTzZ3f,pagode,Teu refém,Belo,0.727,0.61
4tLKXrtp7PbpjyZHDWfsZ2,pagode,Não Seria Justo,Exaltasamba,0.503,0.673
0xDkCWPAOdTWmobtZ4aCXL,pagode,Telegrama - Ao Vivo,Art Popular,0.887,0.75
3y6XrYm2Iu0ipwoP2y8JVY,pagode,Meu Lugar,Arlindo Cruz,0.633,0.542
3xA6pdsIHNV8Vl3kuQpxxI,pagode,Conta Comigo - Ao Vivo,Bom Gosto,0.85,0.787
5NpGBN2xqyggOclwqCMbAD,pagode,Estrela Da Paz,Grupo Pagode,0.915,0.951
6jdOi5U5LBzQrc4c1VT983,party,"Hold On, We're Going Home",Drake,0.289,0.414
5ByAIlEEnxYdvpnezg7HTX,party,Juicy - 2005 Remaster,The Notorious B.I.G.,0.782,0.818
6mt43avikV8g00AXCyOkS1,party,Kick Out The Epic Motherf**ker - Radio Edit,Dada Life,0.214,0.862
7u6aTzXw1JtiK5sr7XctFs,party,Bring Em Out,T.I.,0.587,0.891
0utR47mwVxzobWJqPIgEl2,party,Fade Into Darkness - Vocal Radio Mix,Avicii,0.771,0.885
5Z8CCpCTexeH36waq0T74y,party,Beautiful People - Radio Edit,Chris Brown,0.588,0.807
3sNVsP50132BTNlImLx70i,party,Bound 2,Kanye West,0.31,0.665
6LxSe8YmdPxy095Ux6znaQ,party,Headlines,Drake,0.425,0.566
2JpUkUR0OsOlUUfm6iS8ic,party,Money Maker,Ludacris,0.612,0.598
4hVo74mLxZ4hxyuU65GZf0,philippines-opm,Muling Magmamahal,Angeline Quinto,0.239,0.5
1DaBZJLwoKppbF6sQrY6YI,philippines-opm,Bumuhos Man Ang Ulan,Various Artists,0.116,0.109
1alx9yZWvtjn6TFLf7kWJB,philippines-opm,It Might Be You,Various Artists,0.127,0.159
4rp9g3KwXBnztieiBDPpjj,philippines-opm,Nag-Iisang Bituin (Main Version),Various Artists,0.393,0.24
6y8BRJ3EIRRBRfQqjBZMFY,philippines-opm,Ikaw ang lahat sa akin,Martin Nievera,0.111,0.53
6wGX0VyKwKS4xJgnMzdgoc,philippines-opm,Naaalala Ka,Jericho Rosales,0.144,0.175
0HS1phbrHo61AEwbRcvfO0,philippines-opm,Kahit Kailan,Various Artists,0.347,0.204
0wXljdo6ljKhPaPRth0UKe,philippines-opm,Never Will I Forget,Urbandub,0.454,0.904
1USKLocNLkXon66Ycdc6sp,philippines-opm,The Only Two People In The World,Bituin Escalante,0.204,0.432
3kih7GfZEb0rdLZZqmJPWn,philippines-opm,Sa Piling Mo,Jonalyn Viray,0.369,0.493
0sZA1cMfiA1R04mow8I22H,piano,"Chopin: Nocturne No. 11 in G Minor, Op. 37 No. 1",Frédéric Chopin,0.129,0.0035
4r5hbxVsGeE97UOfXejKRv,piano,Questa Notte,Ludovico Einaudi,0.0704,0.0851
5NZgyefOtSSs9BszaVG0Au,piano,"Symphony No. 40 in G Minor, KV. 550: I: Molto allegro",Wolfgang Amadeus Mozart,0.167,0.302
6oH2ubEi0Ro3QEdTV3jYFR,piano,Hymn of Nature (All Creatures Of Our God And King),Jon Schmidt,0.107,0.0697
5GRDM4dVEHR7jitruNcBep,piano,Clair De Lune (as heard in Twilight),Various Artists,0.0624,0.0134
0d24dDIL5CYs6FEL01bCC6,piano,Carol of the Bells,George Winston,0.0584,0.304
6Iv9x0crMAnbriAzojxy8t,piano,It's Your Day - Original,Yiruma,0.275,0.212
6wofHnLw5o6RC3TsUJ38Oi,piano,"Lyric Pieces, Book 4, Op. 47: Melodi (Melody)",Edvard Grieg,0.0347,0.0258
7h8Ud480Fm4ReUVxgFF9ZX,piano,Rolling In The Deep,Adele,0.527,0.777
5iteQZfH6xKjrm7tA3cU6h,piano,Honesty,Billy Joel,0.234,0.42
58zsLZPvfflaiIbNWoA22O,pop,Human,Rag'n'Bone Man,0.554,0.707
66hayvUbTotekKU3H4ta1f,pop,Where Are Ü Now (with Justin Bieber),Jack Ü,0.197,0.781
2xbI8Vmyv3TkpTdywpPyNw,pop,Selfish,PnB Rock,0.0399,0.6
3pXF1nA74528Edde4of9CC,pop,Don't,Bryson Tiller,0.189,0.356
4e4fqjx0Izh4svvTef1z7e,pop,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,0.589,0.772
3G6hD9B2ZHOsgf4WfNu7X1,pop,Team,Lorde,0.416,0.578
3Txcx4jhuiTZSvhAL0WaRc,pop,Crush,Yuna,0.355,0.414
66wkCYWlXzSTQAfnsPBptt,pop,My Favorite Part,Mac Miller,0.718,0.33
5jrdCoLpJSvHHorevXBATy,pop,Dark Horse,Katy Perry,0.353,0.585
3u0qM9FSgL3zXi1Vn75b0i,pop,The Monster,Eminem,0.624,0.853
6S9lcjREUTU4Yv5y7oMcv2,pop-film,Woo Hoo,Various Artists,0.961,0.811
0t7ttzoe3dV0mah4lBI2kx,pop-film,Gimme Shelter,The Rolling Stones,0.492,0.632
1pViOt8zA2rl2NfHeDGnyD,pop-film,You're The One That I Want,Various Artists,0.822,0.612
6GkTKjv1XbFVdI2D8vvDPu,pop-film,Lose Yourself,Various Artists,0.06,0.735
2qy6RvXurpXtXlPE7cBc2p,pop-film,Son Of A Preacher Man,Various Artists,0.825,0.45
2KH16WveTQWT6KOG9Rg6e2,pop-film,Eye of the Tiger,Various Artists,0.548,0.599
6wRJogzb7OFOyCu9me7Ie8,pop-film,Back In Baby's Arms,Various Artists,0.703,0.441
2xw9KNGbpg1vMeHQql7eRO,pop-film,Coconut,Various Artists,0.869,0.532
1lr7QGyV5RohlODzAqnuZA,pop-film,Back In Time,Huey Lewis & The News,0.836,0.835
3iJWxZYv5FNcfGcOdgbq2P,pop-film,Peggy Sue - Single Version,Buddy Holly,0.602,0.515
3m3WEYwyS5wCERvc2FWZtR,post-dubstep,Just Smile For Me,Bondax,0.281,0.674
7yOenQXLmObqAjCxqQ89b5,post-dubstep,Closer,xxyyxx,0.0383,0.279
37WssUIwxFxg785SVYSc6H,post-dubstep,The Keeper - Alex Banks Remix,Bonobo,0.0968,0.488
6yQEnool8SQZakPL7EhTcd,post-dubstep,Starships,Eskmo,0.427,0.663
15BhDwZlAERTEM5Wz9xs9y,post-dubstep,Tailor-Made - Sepalcure Remix,Daedelus,0.434,0.751
7h4zfJe5KFg9zUedbWmhGl,post-dubstep,Yr Love,Holy Other,0.322,0.468
4h28BwSWuHyZb8hQmF1QKM,post-dubstep,Surph,Rustie,0.72,0.838
2gsmHhNRop5atridaEbLNL,post-dubstep,Street Halo,Burial,0.386,0.722
5N2OiXSz6lumAZsssNjsuL,post-dubstep,Valley Girls,Mux Mool,0.158,0.714
7wL42r11vcEhohThbDVz7Y,post-dubstep,Unluck,James Blake,0.217,0.483
6RDMoA86XmfIyFGWmm9TkJ,power-pop,Do It Anyway,Ben Folds Five,0.765,0.791
1O8S26sj0aPXUGjAPjiFLx,power-pop,Can't Seem to Make You Mine,Alex Chilton,0.746,0.7
1oI4fVIbiJ6EUEbrzdOkSJ,power-pop,The Apple,The Mayflies USA,0.75,0.915
27e6jzuNB6LKOo9Yeec7q3,power-pop,Blue Shadows,Lolas,0.688,0.741
3Xs2N8U8Zf1e45PnExkPTy,power-pop,Simple Machine,Guster,0.781,0.794
1pvxONrRX2weSOUBggE20i,power-pop,Why Not Your Baby,Velvet Crush,0.581,0.744
4J95rwuUK6hvxEssAyEDxW,power-pop,Reasons,The Rooks,0.618,0.884
3G0kzHUQGkhgWurrYEOQKd,power-pop,Yesterday Once More,Various Artists,0.44,0.803
5uiQsj5aTREYHt8hu8fEla,power-pop,Dream All Day,The Posies,0.435,0.934
42Eik5J9cI4lgBTm4oUfpS,power-pop,Greatest Foe,The Tories,0.169,0.814
1sctv2CWUCFIp0MhMzXSKh,progressive-house,Get Down - Original Mix,Hard Rock Sofa,0.39,0.953
2BGIRU1EWlgohOB1Z0ueNZ,progressive-house,Rising Like the Sun - Radio Edit,Qulinez,0.227,0.804
4osxePfXPhLLm1wlKs79Nw,progressive-house,Feed The Dada - Radio Edit,Dada Life,0.441,0.902
2yf9BZEBEl54ENfJ5npfqb,progressive-house,Rock Music - Original Mix,Alvaro,0.448,0.841
6GpcFTcLIc0eeR7Q7dVMXZ,progressive-house,Wasted,Tiësto,0.375,0.832
252S4mCX2la1fsZFHQhEit,progressive-house,Beautiful People (Zamli Summer Remix),Benny Benassi,0.368,0.622
043bfUkTydw0xJ5JjOT91w,progressive-house,Don't You Worry Child,Swedish House Mafia,0.338,0.88
5hvXP3n724pq9Cx0FR3AAY,progressive-house,City of Dreams (feat. Ruben Haze),Dirty South,0.159,0.829
71lPvDJnM16yzqz917z0nt,progressive-house,Call Me A Spaceman - Extended Mix,Hardwell,0.224,0.711
5o17AcbOVgtarP35uKs3n0,progressive-house,Just Can't Stay Away - Tom Tyger Remix,Hard Rock Sofa,0.255,0.938
2Ro4omaNT93PWupBIGqt3D,psych-rock,Indigo Meadow,The Black Angels,0.45,0.933
6ASVCj4Ukcazaaux3ZXeO9,psych-rock,Young Gold,Quilt,0.108,0.667
11uVobcqwmjFiJ2A8ZVCc6,psych-rock,That Girl Suicide,The Brian Jonestown Massacre,0.492,0.832
35NWkYOlxra2qCxkEHytfC,psych-rock,You Really Got Me - Live,13th Floor Elevators,0.849,0.908
2OX6OzqDZ1RQxijRKVuxsv,psych-rock,Confusion,Silver Apples,0.866,0.887
587teVEGT0sISBWLesJ2pP,psych-rock,Beneath the Black and Purple,Morgan Delt,0.195,0.862
5XCFddOP2QyCOcjuMC7itn,psych-rock,Manipulation,The Black Angels,0.178,0.758
14wcis5KS4XLmGCrfJlpdk,psych-rock,Dandelion Seeds,July,0.568,0.445
2I6MmYRbUS9OUX8Elbey88,psych-rock,Fragment's Light,Temples,0.0521,0.267
4BYGxv4rxSNcTgT3DsFB9o,psych-rock,Purple Haze,Jimi Hendrix,0.434,0.898
4yUVnX7tRC5LuxDDEzeL4c,punk,"Health, Wealth & Peace",Modern Life Is War,0.499,0.962
3iDK8BAaBUatPR84gdfa9g,punk,Such Great Heights,The Postal Service,0.198,0.818
79ELyIjJyZNuuy1U0pXYBY,punk,Colder,Rival Town,0.533,0.922
2q793NzfSsZHS2frCG3GZ5,punk,Sobriety,Ducking Punches,0.145,0.927
2LXPigzvfdxj3WoExThZtt,punk,Turn It Around,The Men,0.171,0.966
3Bo0tSiOhND7qNzhTeLvkD,punk,Walking in My Shoes,FEVER 333,0.254,0.783
45zvStEMsXp8z45OQRhWFJ,punk,American Idiot,Green Day,0.81,0.984
3fttmSWGThBQTNkuHMoCTN,punk,Girl's Not Grey,AFI,0.672,0.905
7E9FVtdG5St8UXfxcVJy4H,punk,International You Day,No Use For A Name,0.277,0.983
73VWNMYtM7sn2JIC4FsT2V,punk,the few that remain,Set Your Goals,0.364,0.989
6fI5PugHpCL9IzpoCzRSNn,punk-rock,A New Hope,blink-182,0.671,0.944
7iLXUeM0nqctdCsfun2Ahx,punk-rock,The Separation Of Church And Skate,NOFX,0.252,0.95
5fFpjmdr07PXjlwQLhz8xf,punk-rock,Gimmie Gimmie Gimmie,Black Flag,0.416,0.604
7JcB1XSpmlULBSvnEis6Fc,punk-rock,With Me,Sum 41,0.109,0.852
3a6WUDkHyuZUIpSZ2fC4NW,punk-rock,All Of This,blink-182,0.684,0.648
6J7cSyvSCnPwv3vqHchEfL,punk-rock,If It Means a Lot to You,A Day To Remember,0.44,0.536
0vsSw5i3scOV8un0crEwF1,punk-rock,Session,The Offspring,0.441,0.87
1bhjMY5O0ZjB41OHcdRH0a,punk-rock,High School Never Ends - Main Version - Explicit,Bowling For Soup,0.77,0.923
4Rme8TxEaNV09wp64AWd2y,punk-rock,"Die, Die My Darling",Misfits,0.589,0.862
0EonrvTzzNScmk7QT4L3dw,punk-rock,Nice Guys Finish Last,Green Day,0.777,0.993
2yI8omCrTAyrTcK7NRppu7,r-n-b,Ocean (feat. Jacquees),TK Kravitz,0.341,0.264
2y0KjYzfc4FjsrWSuVsBUk,r-n-b,Used To,LeToya Luckett,0.363,0.704
3sTc75CCyIw4FPs6cXkOe7,r-n-b,Save Room,John Legend,0.375,0.572
4ziJkj8dL74R8kaiaa8Ho1,r-n-b,What I'm Feelin' (feat. The Hamiltones),Anthony Hamilton,0.365,0.693
4mL59LVbKgOpEACxraGYdr,r-n-b,While We're Young,Jhené Aiko,0.811,0.791
515Sz5OLZs4ySr234CP2js,r-n-b,Lake By the Ocean,Maxwell,0.36,0.66
5H6Ldk7aVrIlGU9OHNalXp,r-n-b,u down?,Bobby V.,0.539,0.667
0zVMzJ37VQNFUNvdxxat2E,r-n-b,Flawless Remix (feat. Nicki Minaj),Beyoncé,0.457,0.659
6kUZRNGYywoULRpI2QpI6t,r-n-b,Scripture,6LACK,0.146,0.592
5H27NPRea6PuxF1OsKEPHm,rainy-day,Soldier On,The Temper Trap,0.0631,0.443
7F69vhVTDCOMcc9makFB2Z,rainy-day,Get Lonely with Me,George Ezra,0.511,0.842
1zVhMuH7agsRe6XkljIY4U,rainy-day,human,Christina Perri,0.253,0.489
6IwKcFdiRQZOWeYNhUiWIv,rainy-day,No One,Alicia Keys,0.167,0.549
3piY5aMfwEEmXMV6I9kpoi,rainy-day,Imagine,Various Artists,0.374,0.179
2AibowzHMkcQunibSKyApw,rainy-day,Always,Panama,0.435,0.758
7hR5toSPEgwFZ78jfHdANM,rainy-day,Half of My Heart,John Mayer,0.731,0.593
33e9HtOfO1ye1h8xQ7Foc9,rainy-day,The Cave,Mumford & Sons,0.345,0.499
5qniDCKk3enU7vWPzw44VY,reggae,"Kingston Town feat.Damian ""Jr Gong"" Marley - Remix",Reggae Gold,0.843,0.772
6iUsjStxo0fvFNu3UJSNk1,reggae,Nothing To Smile About,Morgan Heritage,0.77,0.661
77PMAmP3sXZK4zqNcQ1Ott,reggae,Watch Over Our Shoulders,Garnett Silk,0.679,0.647
67sEGnjlCAoDRWqNejM0XY,reggae,Who Dem a Program,Protoje,0.871,0.61
0Dq9yBdFeKKjm0wIY9Rwsr,reggae,Hungry (Falling On My Knees),Kathryn Scott,0.163,0.471
6BitBbLNqGbjyp9yxEAXky,reggae,Love And Affection,Various Artists,0.601,0.694
53K74TLaxUkESoHNBeGL4W,reggae,Blessed,Capleton,0.906,0.81
6cZXoWNBcIyDm5XBFz18ey,reggae,Soldiers,Steel Pulse,0.66,0.292
1rDJeTMc1lmblrMOalCr5x,reggae,Telephone Ting,Kiprich,0.694,0.543
1ryuZ77kDQ6bFYjXd3mTWQ,reggae,Behold - 2000 Digital Remaster,Culture,0.966,0.683
04e7ShzjEkOos7fxaC6ljd,reggaeton,Monalisa - Radio Edit,Alkilados,0.706,0.812
3KINLumBmgsyNhlSR6Szmq,reggaeton,Dale Don Dale Remix,Don Omar,0.195,0.796
7GKW0BK2zuxKMpQyJ5GwcF,reggaeton,Dandole - Remix,"Gocho ""El Lápiz De Platino""",0.865,0.752
5RLRHBJ29gGi7Wvpxg28IZ,reggaeton,Escápate Conmigo - Remix,Wolfine,0.76,0.89
4NCLHXgKBCuFAf6m20sFKj,reggaeton,Ponte Pa Mi,J Alvarez,0.598,0.707
0uTZ1ukJ8anAr7bR5DXiuJ,reggaeton,Mensaje De Estado,Daddy Yankee,0.514,0.828
4pg1CRAajCYbb1q2sZypPf,reggaeton,Echa Pa'lla (Manos Pa'rriba),Pitbull,0.961,0.806
5I76YtdZkFQReVgKppRd78,reggaeton,Mi Corazoncito,Aventura,0.961,0.639
24Ys3m6hKQJlftrhCYSwgP,reggaeton,Mi Vecinita,Plan B,0.87,0.836
4OzItoRZIFLBvQj3moebXi,reggaeton,Carita Angelical,J Alvarez,0.725,0.849
6RX5iL93VZ5fKmyvNXvF1r,road-trip,Irreplaceable,Beyoncé,0.509,0.694
6HzZhqXNyfJxuvQ9zfCc1U,road-trip,Faithfully,Journey,0.307,0.547
4DBkrkVzx7jxxIjxI6FYvz,road-trip,This Is How We Do,Katy Perry,0.8,0.633
303SXchvzZh2pCQBsjMmcR,road-trip,Rehab,Various Artists,0.747,0.852
0wqOReZDnrefefEsrIGeR4,road-trip,Hanging By A Moment,Lifehouse,0.435,0.864
5x9VIW2fS21JMswOt6AORI,road-trip,Classic,MKTO,0.8,0.781
6lUY6MoqGgPnA27PHYxem5,road-trip,Bulletproof,La Roux,0.682,0.882
5TM2eqdzfWPHklI7YnBmsD,road-trip,Blister in the Sun - 2002 Remastered Version,Violent Femmes,0.89,0.261
1mwt9hzaH7idmC5UCoOUkz,road-trip,Diamonds,Rihanna,0.369,0.674
2vX5WL7s6UdeQyweZEx7PP,road-trip,Walk This Way,Aerosmith,0.869,0.785
3IsWNivZZHYURT2kTIvBDU,rock,Just Breathe,Pearl Jam,0.283,0.348
47ojH5LeQhl1ZltSAHBEFF,rock,Don't Come Down,The Maine,0.69,0.907
4Gw1SXoN1MlAmdM3J1NjmR,rock,Found What I've Been Looking For,Tom Grennan,0.779,0.829
506YO37JuV40cnjeVuwlGD,rock,Common Ground,Our Last Night,0.218,0.872
3KYiA4vq6RPO1dE2XROXd8,rock,You Give Love A Bad Name,Bon Jovi,0.828,0.959
4c75xeSteTcgSSxRtsKqOJ,rock,House On Fire,Rise Against,0.592,0.95
5FQXMRDSTkn9fowDJ3kZo8,rock,You're Going Down,Sick Puppies,0.39,0.833
48UPSzbZjgc449aqz8bxox,rock,Californication,Red Hot Chili Peppers,0.328,0.767
19YmvsVCetCBeVj6O2mljR,rock,Still Breathing,Green Day,0.692,0.902
